sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,source_order_id
2425,379,1,2180,1,262,DO_0000373138
2426,379,1,2686,1,262,DO_0000373138
2427,379,1,3078,1,262,DO_0000373138
2428,379,1,3107,3,262,DO_0000373138
2429,379,1,3139,3,262,DO_0000373138
2430,379,1,3149,3,262,DO_0000373138
2431,385,1,31,12,264,DO_0000373226
2432,385,1,94,6,264,DO_0000373226
2433,385,1,110,6,264,DO_0000373226
2434,385,1,296,6,264,DO_0000373226
2435,385,1,1983,4,264,DO_0000373226
2436,385,1,2002,4,264,DO_0000373226
2437,385,1,2016,4,264,DO_0000373226
2438,385,1,2034,2,264,DO_0000373226
2439,385,1,2039,2,264,DO_0000373226
2440,385,1,2084,4,264,DO_0000373226
2441,385,1,2087,2,264,DO_0000373226
2442,385,1,2098,1,264,DO_0000373226
2443,385,1,2098,3,264,DO_0000373226
2444,385,1,2120,4,264,DO_0000373226
2445,385,1,2138,2,264,DO_0000373226
2446,385,1,2151,3,264,DO_0000373226
2447,385,1,2151,1,264,DO_0000373226
2448,385,1,2155,4,264,DO_0000373226
2449,385,1,2162,1,264,DO_0000373226
2450,385,1,2176,4,264,DO_0000373226
2451,385,1,2177,4,264,DO_0000373226
2452,385,1,2184,5,264,DO_0000373226
2453,385,1,2282,2,264,DO_0000373226
2454,385,1,2292,4,264,DO_0000373226
2455,385,1,2310,1,264,DO_0000373226
2456,385,1,2314,4,264,DO_0000373226
2457,385,1,2317,2,264,DO_0000373226
2458,385,1,2326,4,264,DO_0000373226
2459,385,1,2376,4,264,DO_0000373226
2460,385,1,2383,4,264,DO_0000373226
2461,385,1,2384,4,264,DO_0000373226
2462,385,1,2419,4,264,DO_0000373226
2463,385,1,2437,4,264,DO_0000373226
2464,386,1,50,12,264,DO_0000373463
2465,386,1,3800,1,264,DO_0000373463
2466,386,1,4031,4,264,DO_0000373463
2467,386,1,4032,4,264,DO_0000373463
2468,386,1,4033,2,264,DO_0000373463
2469,390,1,1978,1,264,DO_0000376051
2470,390,1,2273,1,264,DO_0000376051
2471,390,1,2376,1,264,DO_0000376051
2472,390,1,4060,1,264,DO_0000376051
2473,392,1,290,6,264,DO_0000376104
2474,392,1,306,4,264,DO_0000376104
2475,392,1,323,6,264,DO_0000376104
2476,392,1,343,6,264,DO_0000376104
2477,392,1,2376,1,264,DO_0000376104
2478,392,1,2515,1,264,DO_0000376104
2479,392,1,2654,1,264,DO_0000376104
2480,392,1,3090,3,264,DO_0000376104
2481,392,1,3103,3,264,DO_0000376104
2482,392,1,3125,3,264,DO_0000376104
2483,392,1,3146,3,264,DO_0000376104
2484,392,1,3172,3,264,DO_0000376104
2485,395,1,1981,1,264,DO_0000376110
2486,395,1,2160,4,264,DO_0000376110
2487,395,1,2161,4,264,DO_0000376110
2488,395,1,2177,1,264,DO_0000376110
2489,396,1,3124,10,264,DO_0000376113
2490,397,1,3146,6,264,DO_0000376116
2491,397,1,3286,2,264,DO_0000376116
2492,397,1,3482,2,264,DO_0000376116
2493,397,1,3596,1,264,DO_0000376116
2494,397,1,3707,1,264,DO_0000376116
2495,399,1,305,8,264,DO_0000376121
2496,401,1,303,8,264,DO_0000376126
2497,401,1,306,4,264,DO_0000376126
2498,401,1,1979,3,264,DO_0000376126
2499,401,1,2002,3,264,DO_0000376126
2500,401,1,2055,2,264,DO_0000376126
2501,401,1,2085,3,264,DO_0000376126
2502,401,1,2405,2,264,DO_0000376126
2503,401,1,2408,2,264,DO_0000376126
2504,401,1,2419,2,264,DO_0000376126
2505,401,1,2458,2,264,DO_0000376126
2506,401,1,2458,1,264,DO_0000376126
2507,401,1,2469,1,264,DO_0000376126
2508,401,1,2469,3,264,DO_0000376126
2509,401,1,2618,2,264,DO_0000376126
2510,402,1,343,6,264,DO_0000376127
2511,402,1,2016,2,264,DO_0000376127
2512,402,1,2161,4,264,DO_0000376127
2513,402,1,2170,1,264,DO_0000376127
2514,402,1,2177,1,264,DO_0000376127
2515,402,1,3653,12,264,DO_0000376127
2516,402,1,4102,1,264,DO_0000376127
2517,405,1,1992,1,264,DO_0000376131
2518,405,1,2040,1,264,DO_0000376131
2519,405,1,2331,1,264,DO_0000376131
2520,405,1,2400,1,264,DO_0000376131
2521,405,1,2410,1,264,DO_0000376131
2522,405,1,3065,10,264,DO_0000376131
2523,406,1,3087,5,264,DO_0000376133
2524,406,1,3124,10,264,DO_0000376133
2525,406,1,3155,5,264,DO_0000376133
2526,407,1,2177,2,264,DO_0000376135
2527,407,1,2411,1,264,DO_0000376135
2528,407,1,2420,1,264,DO_0000376135
2529,412,1,2040,1,264,DO_0000376398
2530,412,1,2160,4,264,DO_0000376398
2531,412,1,2177,1,264,DO_0000376398
2532,412,1,2837,2,264,DO_0000376398
2533,414,1,838,6,264,DO_0000376638
2534,414,1,1758,4,264,DO_0000376638
2535,414,1,2975,2,264,DO_0000376638
2536,415,1,338,24,264,DO_0000376929
2537,423,1,142,4,264,DO_0000376956
2538,423,1,155,6,264,DO_0000376956
2539,423,1,248,4,264,DO_0000376956
2540,423,1,260,4,264,DO_0000376956
2541,423,1,2027,1,264,DO_0000376956
2542,423,1,3090,3,264,DO_0000376956
2543,423,1,3126,5,264,DO_0000376956
2544,423,1,3127,6,264,DO_0000376956
2545,423,1,3142,5,264,DO_0000376956
2546,423,1,3146,3,264,DO_0000376956
2547,423,1,3172,6,264,DO_0000376956
2548,423,1,3308,2,264,DO_0000376956
2549,423,1,3332,1,264,DO_0000376956
2550,423,1,3429,1,264,DO_0000376956
2551,423,1,3656,6,264,DO_0000376956
2552,423,1,3668,6,264,DO_0000376956
2553,423,1,3684,3,264,DO_0000376956
2554,423,1,3700,3,264,DO_0000376956
2555,423,1,3709,3,264,DO_0000376956
2556,423,1,3715,3,264,DO_0000376956
2557,423,1,3749,3,264,DO_0000376956
2558,423,1,3765,3,264,DO_0000376956
2559,423,1,3773,3,264,DO_0000376956
2560,423,1,3808,3,264,DO_0000376956
2561,427,1,33,4,264,DO_0000377276
2562,427,1,76,6,264,DO_0000377276
2563,427,1,91,6,264,DO_0000377276
2564,427,1,105,6,264,DO_0000377276
2565,427,1,1983,1,264,DO_0000377276
2566,427,1,2040,1,264,DO_0000377276
2567,427,1,2082,1,264,DO_0000377276
2568,427,1,2083,1,264,DO_0000377276
2569,427,1,2094,1,264,DO_0000377276
2570,427,1,2150,1,264,DO_0000377276
2571,427,1,2177,1,264,DO_0000377276
2572,427,1,2180,1,264,DO_0000377276
2573,427,1,2267,1,264,DO_0000377276
2574,427,1,2275,1,264,DO_0000377276
2575,427,1,2317,1,264,DO_0000377276
2576,427,1,2325,1,264,DO_0000377276
2577,427,1,2376,1,264,DO_0000377276
2578,427,1,2384,1,264,DO_0000377276
2579,427,1,2385,1,264,DO_0000377276
2580,427,1,2414,1,264,DO_0000377276
2581,427,1,2683,1,264,DO_0000377276
2582,427,1,2797,1,264,DO_0000377276
2583,427,1,2985,1,264,DO_0000377276
2584,427,1,2992,1,264,DO_0000377276
2585,427,1,3031,1,264,DO_0000377276
2586,427,1,3666,6,264,DO_0000377276
2587,427,1,3895,6,264,DO_0000377276
2588,427,1,3901,6,264,DO_0000377276
2589,428,1,13,1,264,DO_0000377278
2590,428,1,85,6,264,DO_0000377278
2591,428,1,94,6,264,DO_0000377278
2592,428,1,110,6,264,DO_0000377278
2593,428,1,111,6,264,DO_0000377278
2594,428,1,181,1,264,DO_0000377278
2595,428,1,183,1,264,DO_0000377278
2596,428,1,260,4,264,DO_0000377278
2597,428,1,290,6,264,DO_0000377278
2598,428,1,298,6,264,DO_0000377278
2599,428,1,329,6,264,DO_0000377278
2600,428,1,331,6,264,DO_0000377278
2601,428,1,343,6,264,DO_0000377278
2602,428,1,2507,2,264,DO_0000377278
2603,428,1,2619,1,264,DO_0000377278
2604,428,1,2623,1,264,DO_0000377278
2605,428,1,2637,1,264,DO_0000377278
2606,428,1,2734,1,264,DO_0000377278
2607,430,1,275,4,264,DO_0000377299
2608,430,1,2096,1,264,DO_0000377299
2609,430,1,2124,1,264,DO_0000377299
2610,430,1,2384,1,264,DO_0000377299
2611,430,1,2437,1,264,DO_0000377299
2612,430,1,2753,10,264,DO_0000377299
2613,430,1,3146,3,264,DO_0000377299
2614,430,1,3172,3,264,DO_0000377299
2615,431,1,17,6,264,DO_0000377303
2616,431,1,259,4,264,DO_0000377303
2617,431,1,428,4,264,DO_0000377303
2618,431,1,3391,1,264,DO_0000377303
2619,431,1,3891,6,264,DO_0000377303
2620,441,1,17,6,264,DO_0000377550
2621,441,1,1682,4,264,DO_0000377550
2622,441,1,1694,4,264,DO_0000377550
2623,441,1,2126,1,264,DO_0000377550
2624,441,1,2151,1,264,DO_0000377550
2625,441,1,2154,1,264,DO_0000377550
2626,441,1,2201,1,264,DO_0000377550
2627,441,1,3194,5,264,DO_0000377550
2628,441,1,3196,2,264,DO_0000377550
2629,443,1,3985,2,264,DO_0000377707
2630,443,1,4031,2,264,DO_0000377707
2631,444,1,2181,1,264,DO_0000377815
2632,444,1,2214,2,264,DO_0000377815
2633,444,1,3092,4,264,DO_0000377815
2634,444,1,3110,6,264,DO_0000377815
2635,444,1,3124,10,264,DO_0000377815
2636,444,1,3170,10,264,DO_0000377815
2637,444,1,3178,10,264,DO_0000377815
2638,444,1,3709,6,264,DO_0000377815
2639,444,1,3762,6,264,DO_0000377815
2640,445,1,2029,1,264,DO_0000377818
2641,445,1,2032,1,264,DO_0000377818
2642,445,1,2044,2,264,DO_0000377818
2643,445,1,2112,4,264,DO_0000377818
2644,445,1,2185,4,264,DO_0000377818
2645,445,1,2202,4,264,DO_0000377818
2646,445,1,2214,2,264,DO_0000377818
2647,445,1,2490,2,264,DO_0000377818
2648,445,1,2500,2,264,DO_0000377818
2649,445,1,2970,1,264,DO_0000377818
2650,445,1,3065,5,264,DO_0000377818
2651,445,1,3070,6,264,DO_0000377818
2652,445,1,3155,5,264,DO_0000377818
2653,445,1,3161,5,264,DO_0000377818
2654,445,1,3175,6,264,DO_0000377818
2655,445,1,3285,6,264,DO_0000377818
2656,445,1,3293,2,264,DO_0000377818
2657,445,1,3394,1,264,DO_0000377818
2658,445,1,3659,1,264,DO_0000377818
2659,445,1,3699,3,264,DO_0000377818
2660,445,1,3700,3,264,DO_0000377818
2661,445,1,3754,6,264,DO_0000377818
2662,445,1,3765,6,264,DO_0000377818
2663,445,1,3806,3,264,DO_0000377818
2664,445,1,3809,3,264,DO_0000377818
2665,400,1,70,6,265,DO_0000376122
2666,400,1,184,12,265,DO_0000376122
2667,400,1,189,2,265,DO_0000376122
2668,400,1,262,6,265,DO_0000376122
2669,400,1,296,12,265,DO_0000376122
2670,400,1,358,8,265,DO_0000376122
2671,400,1,1978,2,265,DO_0000376122
2672,400,1,1979,2,265,DO_0000376122
2673,400,1,2102,2,265,DO_0000376122
2674,400,1,2317,4,265,DO_0000376122
2675,400,1,2397,1,265,DO_0000376122
2676,400,1,2423,2,265,DO_0000376122
2677,400,1,2424,2,265,DO_0000376122
2678,400,1,2429,2,265,DO_0000376122
2679,400,1,3194,10,265,DO_0000376122
2680,433,1,3868,24,265,DO_0000377483
2681,446,1,13,1,265,DO_0000377819
2682,446,1,45,1,265,DO_0000377819
2683,446,1,2181,1,265,DO_0000377819
2684,446,1,2225,1,265,DO_0000377819
2685,446,1,2230,1,265,DO_0000377819
2686,446,1,3077,6,265,DO_0000377819
2687,446,1,3107,6,265,DO_0000377819
2688,446,1,3480,1,265,DO_0000377819
2689,447,1,181,1,265,DO_0000377820
2690,447,1,2040,1,265,DO_0000377820
2691,447,1,2102,1,265,DO_0000377820
2692,447,1,2138,1,265,DO_0000377820
2693,447,1,2214,1,265,DO_0000377820
2694,447,1,2222,1,265,DO_0000377820
2695,447,1,3078,1,265,DO_0000377820
2696,449,1,1992,2,265,DO_0000377824
2697,449,1,2002,3,265,DO_0000377824
2698,449,1,2090,2,265,DO_0000377824
2699,449,1,2111,3,265,DO_0000377824
2700,449,1,2120,1,265,DO_0000377824
2701,449,1,2124,1,265,DO_0000377824
2702,449,1,2151,1,265,DO_0000377824
2703,449,1,2162,2,265,DO_0000377824
2704,449,1,2176,1,265,DO_0000377824
2705,449,1,2177,1,265,DO_0000377824
2706,449,1,2201,2,265,DO_0000377824
2707,449,1,2225,2,265,DO_0000377824
2708,449,1,2229,2,265,DO_0000377824
2709,449,1,2230,3,265,DO_0000377824
2710,449,1,2239,1,265,DO_0000377824
2711,449,1,2297,2,265,DO_0000377824
2712,449,1,2401,1,265,DO_0000377824
2713,449,1,2407,2,265,DO_0000377824
2714,449,1,2411,1,265,DO_0000377824
2715,449,1,2413,2,265,DO_0000377824
2716,449,1,2416,2,265,DO_0000377824
2717,449,1,2423,1,265,DO_0000377824
2718,453,1,10,2,265,DO_0000377844
2719,453,1,168,8,265,DO_0000377844
2720,453,1,2025,3,265,DO_0000377844
2721,453,1,2230,2,265,DO_0000377844
2722,453,1,3103,6,265,DO_0000377844
2723,453,1,3762,3,265,DO_0000377844
2724,453,1,3808,6,265,DO_0000377844
2725,455,1,2002,2,265,DO_0000377847
2726,455,1,2007,2,265,DO_0000377847
2727,455,1,2090,2,265,DO_0000377847
2728,455,1,2094,2,265,DO_0000377847
2729,455,1,2102,4,265,DO_0000377847
2730,455,1,2111,2,265,DO_0000377847
2731,455,1,2131,2,265,DO_0000377847
2732,455,1,2138,2,265,DO_0000377847
2733,455,1,2151,2,265,DO_0000377847
2734,455,1,2153,2,265,DO_0000377847
2735,455,1,2176,2,265,DO_0000377847
2736,455,1,2180,2,265,DO_0000377847
2737,455,1,2181,1,265,DO_0000377847
2738,455,1,2230,2,265,DO_0000377847
2739,455,1,2279,2,265,DO_0000377847
2740,455,1,2346,2,265,DO_0000377847
2741,455,1,2376,2,265,DO_0000377847
2742,455,1,2398,1,265,DO_0000377847
2743,455,1,2427,1,265,DO_0000377847
2744,455,1,2562,2,265,DO_0000377847
2745,455,1,2563,1,265,DO_0000377847
2746,456,1,2021,2,265,DO_0000378954
2747,456,1,2037,2,265,DO_0000378954
2748,456,1,2087,2,265,DO_0000378954
2749,456,1,2120,1,265,DO_0000378954
2750,456,1,2305,1,265,DO_0000378954
2751,456,1,2332,1,265,DO_0000378954
2752,456,1,2398,1,265,DO_0000378954
2753,456,1,2399,1,265,DO_0000378954
2754,456,1,2405,1,265,DO_0000378954
2755,456,1,2423,1,265,DO_0000378954
2756,456,1,2424,1,265,DO_0000378954
2757,456,1,2991,1,265,DO_0000378954
2758,456,1,2993,1,265,DO_0000378954
2759,456,1,2994,1,265,DO_0000378954
2760,456,1,3002,1,265,DO_0000378954
2761,456,1,3025,1,265,DO_0000378954
2762,457,1,49,3,265,DO_0000378972
2763,458,1,279,6,265,DO_0000378980
2764,458,1,1977,1,265,DO_0000378980
2765,458,1,2120,1,265,DO_0000378980
2766,458,1,2180,1,265,DO_0000378980
2767,458,1,2225,1,265,DO_0000378980
2768,458,1,2269,1,265,DO_0000378980
2769,458,1,3139,3,265,DO_0000378980
2770,458,1,3206,1,265,DO_0000378980
2771,458,1,3421,1,265,DO_0000378980
2772,458,1,3492,1,265,DO_0000378980
2773,458,1,3704,3,265,DO_0000378980
2774,458,1,3764,3,265,DO_0000378980
2775,464,1,2921,4,265,DO_0000379159
2776,468,1,130,6,265,DO_0000379526
2777,468,1,157,3,265,DO_0000379526
2778,468,1,184,4,265,DO_0000379526
2779,468,1,248,4,265,DO_0000379526
2780,468,1,317,6,265,DO_0000379526
2781,468,1,321,4,265,DO_0000379526
2782,468,1,323,6,265,DO_0000379526
2783,468,1,448,6,265,DO_0000379526
2784,468,1,2054,1,265,DO_0000379526
2785,468,1,2170,1,265,DO_0000379526
2786,468,1,2184,1,265,DO_0000379526
2787,468,1,2230,1,265,DO_0000379526
2788,468,1,2512,1,265,DO_0000379526
2789,468,1,3065,5,265,DO_0000379526
2790,468,1,3110,3,265,DO_0000379526
2791,468,1,3124,10,265,DO_0000379526
2792,468,1,3144,10,265,DO_0000379526
2793,468,1,3172,3,265,DO_0000379526
2794,468,1,3653,6,265,DO_0000379526
2795,468,1,3654,6,265,DO_0000379526
2796,468,1,3666,6,265,DO_0000379526
2797,468,1,3669,6,265,DO_0000379526
2798,468,1,3707,1,265,DO_0000379526
2799,469,1,1570,1,265,DO_0000379527
2800,469,1,2367,1,265,DO_0000379527
2801,469,1,3458,1,265,DO_0000379527
2802,469,1,3984,2,265,DO_0000379527
2803,472,1,39,6,265,DO_0000379532
2804,472,1,1991,1,265,DO_0000379532
2805,472,1,1992,1,265,DO_0000379532
2806,472,1,2002,1,265,DO_0000379532
2807,472,1,2042,1,265,DO_0000379532
2808,472,1,2088,1,265,DO_0000379532
2809,472,1,2138,1,265,DO_0000379532
2810,472,1,2153,1,265,DO_0000379532
2811,472,1,2180,1,265,DO_0000379532
2812,472,1,2184,1,265,DO_0000379532
2813,472,1,2190,1,265,DO_0000379532
2814,472,1,2197,1,265,DO_0000379532
2815,472,1,2224,1,265,DO_0000379532
2816,472,1,2226,1,265,DO_0000379532
2817,472,1,2273,1,265,DO_0000379532
2818,472,1,2282,1,265,DO_0000379532
2819,472,1,2288,1,265,DO_0000379532
2820,472,1,2294,1,265,DO_0000379532
2821,472,1,2317,1,265,DO_0000379532
2822,472,1,2321,1,265,DO_0000379532
2823,472,1,2490,1,265,DO_0000379532
2824,472,1,2524,1,265,DO_0000379532
2825,472,1,3084,5,265,DO_0000379532
2826,472,1,3103,3,265,DO_0000379532
2827,472,1,3121,4,265,DO_0000379532
2828,472,1,3172,3,265,DO_0000379532
2829,472,1,3204,1,265,DO_0000379532
2830,472,1,3227,1,265,DO_0000379532
2831,472,1,3314,1,265,DO_0000379532
2832,472,1,3315,1,265,DO_0000379532
2833,472,1,3316,1,265,DO_0000379532
2834,472,1,3655,6,265,DO_0000379532
2835,472,1,3666,6,265,DO_0000379532
2836,472,1,3803,3,265,DO_0000379532
2837,472,1,3879,6,265,DO_0000379532
2838,473,1,94,6,265,DO_0000379535
2839,473,1,104,6,265,DO_0000379535
2840,473,1,338,6,265,DO_0000379535
2841,473,1,2094,1,265,DO_0000379535
2842,473,1,2185,1,265,DO_0000379535
2843,473,1,2214,1,265,DO_0000379535
2844,473,1,2273,2,265,DO_0000379535
2845,473,1,2376,2,265,DO_0000379535
2846,473,1,2490,1,265,DO_0000379535
2847,473,1,2522,3,265,DO_0000379535
2848,473,1,2599,1,265,DO_0000379535
2849,473,1,3169,4,265,DO_0000379535
2850,475,1,966,2,265,DO_0000379544
2851,475,1,968,2,265,DO_0000379544
2852,475,1,971,2,265,DO_0000379544
2853,475,1,3996,2,265,DO_0000379544
2854,476,1,1996,4,265,DO_0000379552
2855,476,1,2391,4,265,DO_0000379552
2856,476,1,2404,4,265,DO_0000379552
2857,476,1,3312,2,265,DO_0000379552
2858,476,1,3679,3,265,DO_0000379552
2859,476,1,3691,3,265,DO_0000379552
2860,479,1,1716,2,265,DO_0000379564
2861,479,1,3084,10,265,DO_0000379564
2862,480,1,1979,1,265,DO_0000379568
2863,480,1,1988,5,265,DO_0000379568
2864,480,1,2057,2,265,DO_0000379568
2865,480,1,2150,3,265,DO_0000379568
2866,480,1,2177,3,265,DO_0000379568
2867,480,1,2282,2,265,DO_0000379568
2868,480,1,2325,2,265,DO_0000379568
2869,480,1,2331,1,265,DO_0000379568
2870,480,1,2338,1,265,DO_0000379568
2871,480,1,2402,1,265,DO_0000379568
2872,480,1,2411,1,265,DO_0000379568
2873,480,1,2419,2,265,DO_0000379568
2874,481,1,130,6,265,DO_0000379573
2875,481,1,251,4,265,DO_0000379573
2876,481,1,2108,2,265,DO_0000379573
2877,481,1,2114,1,265,DO_0000379573
2878,481,1,2147,1,265,DO_0000379573
2879,481,1,2153,2,265,DO_0000379573
2880,481,1,2159,2,265,DO_0000379573
2881,481,1,2190,1,265,DO_0000379573
2882,481,1,2273,1,265,DO_0000379573
2883,481,1,2297,2,265,DO_0000379573
2884,481,1,3317,2,265,DO_0000379573
2885,481,1,3654,6,265,DO_0000379573
2886,485,1,1992,2,265,DO_0000379586
2887,485,1,2151,3,265,DO_0000379586
2888,485,1,2155,2,265,DO_0000379586
2889,485,1,2180,3,265,DO_0000379586
2890,485,1,2181,3,265,DO_0000379586
2891,485,1,3658,2,265,DO_0000379586
2892,485,1,3667,2,265,DO_0000379586
2893,486,1,861,6,265,DO_0000379592
2894,486,1,863,2,265,DO_0000379592
2895,486,1,888,2,265,DO_0000379592
2896,487,1,2002,1,265,DO_0000379594
2897,487,1,2090,2,265,DO_0000379594
2898,487,1,2131,2,265,DO_0000379594
2899,487,1,2177,2,265,DO_0000379594
2900,487,1,2270,2,265,DO_0000379594
2901,487,1,2392,2,265,DO_0000379594
2902,487,1,2399,2,265,DO_0000379594
2903,487,1,3103,3,265,DO_0000379594
2904,490,1,2143,2,265,DO_0000379605
2905,490,1,2190,2,265,DO_0000379605
2906,490,1,3091,4,265,DO_0000379605
2907,496,1,2573,1,265,DO_0000379644
2908,496,1,2584,1,265,DO_0000379644
2909,496,1,2615,1,265,DO_0000379644
2910,496,1,2771,1,265,DO_0000379644
2911,496,1,3681,3,265,DO_0000379644
2912,498,1,2005,3,265,DO_0000380770
2913,498,1,2085,2,265,DO_0000380770
2914,498,1,2102,2,265,DO_0000380770
2915,498,1,2120,2,265,DO_0000380770
2916,498,1,2138,1,265,DO_0000380770
2917,498,1,2155,2,265,DO_0000380770
2918,498,1,2165,1,265,DO_0000380770
2919,498,1,2230,2,265,DO_0000380770
2920,498,1,2244,2,265,DO_0000380770
2921,498,1,2275,1,265,DO_0000380770
2922,498,1,2282,2,265,DO_0000380770
2923,498,1,2344,1,265,DO_0000380770
2924,498,1,2413,2,265,DO_0000380770
2925,498,1,2426,1,265,DO_0000380770
2926,498,1,2458,2,265,DO_0000380770
2927,498,1,2469,2,265,DO_0000380770
2928,498,1,2566,1,265,DO_0000380770
2929,498,1,2588,1,265,DO_0000380770
2930,498,1,3065,5,265,DO_0000380770
2931,498,1,3087,5,265,DO_0000380770
2932,498,1,3170,5,265,DO_0000380770
2933,498,1,3227,1,265,DO_0000380770
2934,498,1,3653,6,265,DO_0000380770
2935,498,1,3655,6,265,DO_0000380770
2936,499,1,2184,1,265,DO_0000381135
2937,499,1,2188,1,265,DO_0000381135
2938,499,1,3417,2,265,DO_0000381135
2939,499,1,3523,2,265,DO_0000381135
2940,501,1,991,1,265,DO_0000381185
2941,501,1,1617,2,265,DO_0000381185
2942,501,1,1623,6,265,DO_0000381185
2943,515,1,29,4,266,DO_0000382276
2944,515,1,3491,1,266,DO_0000382276
2945,515,1,3548,3,266,DO_0000382276
2946,515,1,3580,1,266,DO_0000382276
2947,515,1,3698,3,266,DO_0000382276
2948,515,1,3709,3,266,DO_0000382276
2949,515,1,3759,3,266,DO_0000382276
2950,522,1,3869,18,266,DO_0000383194
2951,525,1,373,24,266,DO_0000383300
2952,531,1,55,12,266,DO_0000383534
2953,531,1,2194,1,266,DO_0000383534
2954,531,1,2202,1,266,DO_0000383534
2955,531,1,2209,1,266,DO_0000383534
2956,531,1,2218,1,266,DO_0000383534
2957,531,1,2222,1,266,DO_0000383534
2958,531,1,2228,1,266,DO_0000383534
2959,531,1,2475,1,266,DO_0000383534
2960,531,1,2478,1,266,DO_0000383534
2961,531,1,2504,5,266,DO_0000383534
2962,531,1,2755,1,266,DO_0000383534
2963,542,1,289,4,266,DO_0000384018
2964,542,1,731,1,266,DO_0000384018
2965,542,1,1223,2,266,DO_0000384018
2966,542,1,2227,1,266,DO_0000384018
2967,542,1,2654,2,266,DO_0000384018
2968,547,1,1992,2,266,DO_0000385418
2969,547,1,2281,4,266,DO_0000385418
2970,547,1,2414,1,266,DO_0000385418
2971,548,1,180,6,266,DO_0000385420
2972,548,1,279,6,266,DO_0000385420
2973,548,1,343,6,266,DO_0000385420
2974,548,1,2120,1,266,DO_0000385420
2975,548,1,2177,1,266,DO_0000385420
2976,548,1,3079,1,266,DO_0000385420
2977,548,1,3090,3,266,DO_0000385420
2978,548,1,3091,2,266,DO_0000385420
2979,548,1,3135,2,266,DO_0000385420
2980,548,1,3146,3,266,DO_0000385420
2981,548,1,3878,6,266,DO_0000385420
2982,556,1,180,6,266,DO_0000385453
2983,556,1,290,6,266,DO_0000385453
2984,556,1,298,6,266,DO_0000385453
2985,556,1,1983,1,266,DO_0000385453
2986,556,1,2002,1,266,DO_0000385453
2987,556,1,2088,1,266,DO_0000385453
2988,556,1,2151,1,266,DO_0000385453
2989,556,1,2160,16,266,DO_0000385453
2990,556,1,2181,1,266,DO_0000385453
2991,556,1,2201,1,266,DO_0000385453
2992,556,1,2229,1,266,DO_0000385453
2993,556,1,2230,1,266,DO_0000385453
2994,556,1,2273,1,266,DO_0000385453
2995,556,1,2327,2,266,DO_0000385453
2996,505,1,31,6,267,DO_0000381631
2997,505,1,111,6,267,DO_0000381631
2998,505,1,2176,1,267,DO_0000381631
2999,505,1,2180,2,267,DO_0000381631
3000,505,1,2230,1,267,DO_0000381631
3001,505,1,2397,1,267,DO_0000381631
3002,505,1,3092,2,267,DO_0000381631
3003,505,1,3097,3,267,DO_0000381631
3004,505,1,3133,6,267,DO_0000381631
3005,505,1,3146,3,267,DO_0000381631
3006,505,1,3173,10,267,DO_0000381631
3007,505,1,3980,1,267,DO_0000381631
3008,506,1,2002,1,267,DO_0000381661
3009,506,1,2017,2,267,DO_0000381661
3010,506,1,2017,1,267,DO_0000381661
3011,506,1,2040,1,267,DO_0000381661
3012,506,1,2138,1,267,DO_0000381661
3013,506,1,2177,1,267,DO_0000381661
3014,506,1,2181,1,267,DO_0000381661
3015,506,1,2184,1,267,DO_0000381661
3016,506,1,2225,1,267,DO_0000381661
3017,506,1,2230,1,267,DO_0000381661
3018,506,1,2275,1,267,DO_0000381661
3019,506,1,2284,1,267,DO_0000381661
3020,506,1,2344,1,267,DO_0000381661
3021,506,1,2414,1,267,DO_0000381661
3022,506,1,2441,1,267,DO_0000381661
3023,506,1,2442,1,267,DO_0000381661
3024,506,1,2458,1,267,DO_0000381661
3025,506,1,2511,1,267,DO_0000381661
3026,506,1,2537,1,267,DO_0000381661
3027,506,1,2548,1,267,DO_0000381661
3028,506,1,2615,1,267,DO_0000381661
3029,506,1,2654,1,267,DO_0000381661
3030,506,1,2744,1,267,DO_0000381661
3031,506,1,3103,3,267,DO_0000381661
3032,506,1,3127,3,267,DO_0000381661
3033,506,1,3146,3,267,DO_0000381661
3034,506,1,3184,3,267,DO_0000381661
3035,506,1,3189,3,267,DO_0000381661
3036,512,1,247,6,267,DO_0000381907
3037,512,1,258,16,267,DO_0000381907
3038,512,1,2190,3,267,DO_0000381907
3039,512,1,3103,3,267,DO_0000381907
3040,512,1,3146,6,267,DO_0000381907
3041,512,1,3150,3,267,DO_0000381907
